service_id,date,exception_type
12345,20240101,2
12345,20240421,2
12345,20240527,2
12345,20240704,2
12345,20240902,2
12345,20241128,2
12345,20241225,2
12345,20250101,2
12345,20250412,2
12345,20250525,2
12345,20250704,2
12345,20250901,2
12345,20251127,2
12345,20251225,2
12345,20260101,2
