busStopCount,PopulationSum,HospitalSum,ShoppingMalSum,pickUpSum,dropOffSum,stopTimeSum,radius(miles),radius(meters),centroid,lon,lat
0.0,104,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01090911060157 39.56555576168316),-75.01090911060157,39.56555576168316
0.0,155,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01091385149668 39.59578898521816),-75.01091385149668,39.59578898521816
0.0,380,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01091859954349 39.626022050971734),-75.01091859954349,39.626022050971734
0.0,322,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01092335475394 39.656254958913266),-75.01092335475394,39.656254958913266
0.0,876,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01092811714003 39.68648770901233),-75.01092811714003,39.68648770901233
0.0,766,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01093288671377 39.71672030123868),-75.01093288671377,39.71672030123868
2.0,1957,0.0,0.0,0.0,0.0,150.0,0.450318205961788,724.7171270654536,POINT (-75.01093766348721 39.74695273556224),-75.01093766348721,39.74695273556224
1.0,873,0.0,0.0,0.0,0.0,120.0,0.450318205961788,724.7171270654536,POINT (-75.0109424474724 39.77718501195311),-75.0109424474724,39.77718501195311
1.0,4149,0.0,0.0,0.0,0.0,88.0,0.450318205961788,724.7171270654536,POINT (-75.01094723868145 39.807417130381566),-75.01094723868145,39.807417130381566
8.0,2946,0.0,0.0,0.0,0.0,1009.0,0.450318205961788,724.7171270654536,POINT (-75.0109520371265 39.83764909081809),-75.0109520371265,39.83764909081809
0.0,800,0.0,1.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.0109568428197 39.86788089323327),-75.0109568428197,39.86788089323327
0.0,1721,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01096165577324 39.89811253759793),-75.01096165577324,39.89811253759793
8.0,3483,1.0,0.0,0.0,0.0,1404.0,0.450318205961788,724.7171270654536,POINT (-75.01096647599935 39.9283440238831),-75.01096647599935,39.9283440238831
4.0,2538,0.0,0.0,0.0,0.0,352.0,0.450318205961788,724.7171270654536,POINT (-75.01097130351029 39.958575352059896),-75.01097130351029,39.958575352059896
1.0,1267,0.0,0.0,0.0,0.0,127.0,0.450318205961788,724.7171270654536,POINT (-75.01097613831831 39.988806522099644),-75.01097613831831,39.988806522099644
1.0,552,0.0,0.0,0.0,0.0,111.0,0.450318205961788,724.7171270654536,POINT (-75.01098098043576 40.01903753397391),-75.01098098043576,40.01903753397391
0.0,22,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01104459877797 40.41202628264049),-75.01104459877797,40.41202628264049
0.0,14,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01104954453746 40.44225507730604),-75.01104954453746,40.44225507730604
0.0,66,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01105449779477 40.47248371340007),-75.01105449779477,40.47248371340007
0.0,42,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01105945856276 40.502712190896936),-75.01105945856276,40.502712190896936
0.0,86,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01106442685423 40.532940509771144),-75.01106442685423,40.532940509771144
0.0,34,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.0110694026821 40.56316866999746),-75.0110694026821,40.56316866999746
0.0,83,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01107438605926 40.59339667155069),-75.01107438605926,40.59339667155069
0.0,232,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01107937699868 40.62362451440595),-75.01107937699868,40.62362451440595
0.0,42,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.0110843755133 40.653852198538424),-75.0110843755133,40.653852198538424
0.0,98,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01108938161616 40.684079723923574),-75.01108938161616,40.684079723923574
0.0,68,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.0110943953203 40.71430709053699),-75.0110943953203,40.71430709053699
0.0,31,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01109941663876 40.7445342983544),-75.01109941663876,40.7445342983544
0.0,338,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01110444558469 40.77476134735179),-75.01110444558469,40.77476134735179
0.0,433,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01110948217121 40.80498823750525),-75.01110948217121,40.80498823750525
0.0,135,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.0111145264115 40.83521496879109),-75.0111145264115,40.83521496879109
0.0,20,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01111957831876 40.865441541185824),-75.01111957831876,40.865441541185824
0.0,52,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01112463790625 40.89566795466608),-75.01112463790625,40.89566795466608
0.0,70,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.01112970518723 40.92589420920866),-75.01112970518723,40.92589420920866
0.0,37,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-75.011134780175 40.95612030479063),-75.011134780175,40.95612030479063
0.0,6,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99946217311191 39.20274528792509),-74.99946217311191,39.20274528792509
0.0,31,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99946194237641 39.232980402925946),-74.99946194237641,39.232980402925946
0.0,82,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99946147986259 39.29345016069503),-74.99946147986259,39.29345016069503
0.0,9,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99946101595448 39.35391928860338),-74.99946101595448,39.35391928860338
0.0,700,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99946078347611 39.384153616278994),-74.99946078347611,39.384153616278994
0.0,673,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99946055064746 39.41438778639279),-74.99946055064746,39.41438778639279
0.0,440,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99946031746789 39.44462179891292),-74.99946031746789,39.44462179891292
2.0,957,0.0,0.0,0.0,0.0,198.0,0.450318205961788,724.7171270654536,POINT (-74.99946008393687 39.47485565380775),-74.99946008393687,39.47485565380775
0.0,936,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99945985005377 39.50508935104582),-74.99945985005377,39.50508935104582
0.0,456,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99945961581803 39.53532289059576),-74.99945961581803,39.53532289059576
0.0,64,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99945938122906 39.5655562724265),-74.99945938122906,39.5655562724265
0.0,263,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99945914628627 39.595789496507024),-74.99945914628627,39.595789496507024
0.0,173,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99945891098905 39.626022562806604),-74.99945891098905,39.626022562806604
0.0,126,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99945867533683 39.6562554712946),-74.99945867533683,39.6562554712946
4.0,2451,0.0,0.0,0.0,0.0,311.0,0.450318205961788,724.7171270654536,POINT (-74.99945843932902 39.68648822194062),-74.99945843932902,39.68648822194062
0.0,152,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.999458202965 39.71672081471438),-74.999458202965,39.71672081471438
2.0,887,0.0,0.0,0.0,0.0,185.0,0.450318205961788,724.7171270654536,POINT (-74.9994579662442 39.74695324958582),-74.9994579662442,39.74695324958582
5.0,2227,0.0,0.0,0.0,0.0,780.0,0.450318205961788,724.7171270654536,POINT (-74.99945772916601 39.77718552652505),-74.99945772916601,39.77718552652505
4.0,2594,0.0,0.0,0.0,0.0,264.0,0.450318205961788,724.7171270654536,POINT (-74.99945749172981 39.807417645502355),-74.99945749172981,39.807417645502355
7.0,1911,0.0,0.0,0.0,0.0,1542.0,0.450318205961788,724.7171270654536,POINT (-74.99945725393505 39.837649606488164),-74.99945725393505,39.837649606488164
2.0,3284,0.0,0.0,0.0,0.0,53.0,0.450318205961788,724.7171270654536,POINT (-74.99945701578106 39.86788140945313),-74.99945701578106,39.86788140945313
0.0,1261,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9994567772673 39.89811305436807),-74.9994567772673,39.89811305436807
8.0,3210,0.0,1.0,0.0,0.0,806.0,0.450318205961788,724.7171270654536,POINT (-74.99945653839313 39.92834454120397),-74.99945653839313,39.92834454120397
3.0,2912,0.0,0.0,0.0,0.0,354.0,0.450318205961788,724.7171270654536,POINT (-74.99945629915794 39.95857586993198),-74.99945629915794,39.95857586993198
1.0,2021,0.0,0.0,0.0,0.0,120.0,0.450318205961788,724.7171270654536,POINT (-74.99945605956114 39.98880704052343),-74.99945605956114,39.98880704052343
4.0,2429,0.0,0.0,0.0,0.0,333.0,0.450318205961788,724.7171270654536,POINT (-74.9994558196021 40.01903805294987),-74.9994558196021,40.01903805294987
0.0,151,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9994526668913 40.41202680883888),-74.9994526668913,40.41202680883888
0.0,110,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99945217632937 40.47248424071696),-74.99945217632937,40.47248424071696
0.0,118,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99945193049041 40.502712718773815),-74.99945193049041,40.502712718773815
0.0,206,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99945168427861 40.53294103820853),-74.99945168427861,40.53294103820853
0.0,28,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99945143769334 40.56316919899582),-74.99945143769334,40.56316919899582
0.0,146,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99945119073395 40.59339720111053),-74.99945119073395,40.59339720111053
0.0,108,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9994509433998 40.62362504452777),-74.9994509433998,40.62362504452777
0.0,363,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99945069569024 40.65385272922275),-74.99945069569024,40.65385272922275
0.0,200,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99945044760466 40.68408025517088),-74.99945044760466,40.68408025517088
0.0,153,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99945019914236 40.714307622347796),-74.99945019914236,40.714307622347796
0.0,252,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99944995030272 40.744534830729194),-74.99944995030272,40.744534830729194
0.0,247,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9994497010851 40.77476188029109),-74.9994497010851,40.77476188029109
0.0,489,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99944945148883 40.80498877100955),-74.99944945148883,40.80498877100955
0.0,90,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99944920151327 40.835215502860905),-74.99944920151327,40.835215502860905
0.0,3,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99944895115776 40.865442075821655),-74.99944895115776,40.865442075821655
0.0,6,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99944870042164 40.89566848986843),-74.99944870042164,40.89566848986843
0.0,116,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99944844930425 40.92589474497807),-74.99944844930425,40.92589474497807
0.0,150,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99944819780495 40.95612084112758),-74.99944819780495,40.95612084112758
0.0,106,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.99944794592307 40.98634677829417),-74.99944794592307,40.98634677829417
0.0,6,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98807157287104 39.20274467852802),-74.98807157287104,39.20274467852802
0.0,151,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98806645540381 39.23297979287627),-74.98806645540381,39.23297979287627
0.0,221,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98806133023119 39.26321474982401),-74.98806133023119,39.26321474982401
0.0,59,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98805619734041 39.2934495493385),-74.98805619734041,39.2934495493385
0.0,58,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98804075223123 39.384153002957966),-74.98804075223123,39.384153002957966
0.0,356,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98803558833971 39.41438717241583),-74.98803558833971,39.41438717241583
0.0,661,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9880304166658 39.444621184279455),-74.9880304166658,39.444621184279455
0.0,1527,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98802523719657 39.47485503851724),-74.98802523719657,39.47485503851724
0.0,863,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98802004991902 39.50508873509767),-74.98802004991902,39.50508873509767
0.0,223,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98801485482015 39.53532227398944),-74.98801485482015,39.53532227398944
0.0,128,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98800965188694 39.565555655161425),-74.98800965188694,39.565555655161425
0.0,195,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9880044411063 39.59578887858265),-74.9880044411063,39.59578887858265
0.0,84,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98799922246512 39.626021944222344),-74.98799922246512,39.626021944222344
0.0,1171,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98799399595029 39.656254852049905),-74.98799399595029,39.656254852049905
9.0,2223,0.0,0.0,0.0,0.0,819.0,0.450318205961788,724.7171270654536,POINT (-74.9879887615486 39.6864876020349),-74.9879887615486,39.6864876020349
5.0,2571,0.0,0.0,0.0,0.0,375.0,0.450318205961788,724.7171270654536,POINT (-74.9879835192469 39.71672019414708),-74.9879835192469,39.71672019414708
1.0,1978,0.0,0.0,0.0,0.0,59.0,0.450318205961788,724.7171270654536,POINT (-74.9879782690319 39.746952628356375),-74.9879782690319,39.746952628356375
0.0,2068,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98797301089036 39.77718490463287),-74.98797301089036,39.77718490463287
10.0,2274,0.0,0.0,0.0,0.0,1126.0,0.450318205961788,724.7171270654536,POINT (-74.987967744809 39.80741702294687),-74.987967744809,39.80741702294687
1.0,1251,0.0,0.0,0.0,0.0,75.0,0.450318205961788,724.7171270654536,POINT (-74.98796247077445 39.83764898326882),-74.98796247077445,39.83764898326882
4.0,1759,0.0,0.0,0.0,0.0,73.0,0.450318205961788,724.7171270654536,POINT (-74.98795718877335 39.86788078556934),-74.98795718877335,39.86788078556934
0.0,2265,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98795189879233 39.898112429819236),-74.98795189879233,39.898112429819236
9.0,2830,0.0,0.0,0.0,0.0,717.0,0.450318205961788,724.7171270654536,POINT (-74.98794660081792 39.928343915989544),-74.98794660081792,39.928343915989544
5.0,3009,0.0,0.0,0.0,0.0,360.0,0.450318205961788,724.7171270654536,POINT (-74.98794129483667 39.95857524405137),-74.98794129483667,39.95857524405137
0.0,1980,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98793598083509 39.988806413976064),-74.98793598083509,39.988806413976064
1.0,80,0.0,0.0,0.0,0.0,111.0,0.450318205961788,724.7171270654536,POINT (-74.98793065879963 40.01903742573516),-74.98793065879963,40.01903742573516
0.0,99,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98786073503649 40.41202617289542),-74.98786073503649,40.41202617289542
0.0,93,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9878552990867 40.44225496744438),-74.9878552990867,40.44225496744438
0.0,62,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98784985489594 40.47248360342172),-74.98784985489594,40.47248360342172
0.0,80,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98784440245011 40.5027120808018),-74.98784440245011,40.5027120808018
0.0,62,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98783894173508 40.53294039955911),-74.98783894173508,40.53294039955911
0.0,365,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98783347273672 40.563168559668405),-74.98783347273672,40.563168559668405
0.0,133,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98782799544084 40.59339656110455),-74.98782799544084,40.59339656110455
0.0,362,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98782250983318 40.62362440384259),-74.98782250983318,40.62362440384259
0.0,188,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98781701589951 40.65385208785775),-74.98781701589951,40.65385208785775
0.0,183,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9878115136255 40.68407961312549),-74.9878115136255,40.68407961312549
0.0,174,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98780600299685 40.71430697962138),-74.98780600299685,40.71430697962138
0.0,239,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98780048399917 40.74453418732116),-74.98780048399917,40.74453418732116
0.0,713,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98779495661803 40.77476123620082),-74.98779495661803,40.77476123620082
0.0,392,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98778942083904 40.804988126236445),-74.98778942083904,40.804988126236445
0.0,170,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98778387664768 40.83521485740435),-74.98778387664768,40.83521485740435
0.0,161,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98777832402945 40.86544142968102),-74.98777832402945,40.86544142968102
0.0,127,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98777276296978 40.895667843043114),-74.98777276296978,40.895667843043114
0.0,64,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9877671934541 40.92589409746745),-74.9877671934541,40.92589409746745
0.0,104,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98776161546778 40.95612019293104),-74.98776161546778,40.95612019293104
0.0,141,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98775602899613 40.98634612941109),-74.98775602899613,40.98634612941109
0.0,186,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.98775043402449 41.016571906884934),-74.98775043402449,41.016571906884934
0.0,40,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97667096909323 39.23297806800395),-74.97667096909323,39.23297806800395
0.0,443,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.976660949832 39.26321302310492),-74.976660949832,39.26321302310492
0.0,35,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97665091548247 39.29344782077108),-74.97665091548247,39.29344782077108
0.0,6,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97664086601965 39.32368246096989),-74.97664086601965,39.32368246096989
0.0,62,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9766308014185 39.353916943668956),-74.9766308014185,39.353916943668956
0.0,21,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97661062670062 39.414385436439375),-74.97661062670062,39.414385436439375
0.0,587,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97660051653347 39.444619446446794),-74.97660051653347,39.444619446446794
1.0,798,0.0,0.0,0.0,0.0,212.0,0.450318205961788,724.7171270654536,POINT (-74.97659039112713 39.474853298826794),-74.97659039112713,39.474853298826794
0.0,135,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97658025045625 39.50508699354784),-74.97658025045625,39.50508699354784
0.0,97,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97657009449539 39.53532053057864),-74.97657009449539,39.53532053057864
0.0,99,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9765497366017 39.59578713144512),-74.9765497366017,39.59578713144512
0.0,75,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97653953461767 39.626020195219056),-74.97653953461767,39.626020195219056
0.0,2073,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97652931724136 39.65625310117925),-74.97652931724136,39.65625310117925
0.0,905,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97651908444695 39.68648584929528),-74.97651908444695,39.68648584929528
2.0,1823,0.0,0.0,0.0,0.0,565.0,0.450318205961788,724.7171270654536,POINT (-74.97650883620867 39.71671843953687),-74.97650883620867,39.71671843953687
0.0,2480,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97649857250063 39.74695087187397),-74.97649857250063,39.74695087187397
0.0,2707,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9764882932969 39.77718314627666),-74.9764882932969,39.77718314627666
4.0,2969,0.0,0.0,0.0,0.0,392.0,0.450318205961788,724.7171270654536,POINT (-74.97647799857148 39.80741526271523),-74.97647799857148,39.80741526271523
1.0,1112,0.0,0.0,0.0,0.0,75.0,0.450318205961788,724.7171270654536,POINT (-74.97646768829833 39.83764722116013),-74.97646768829833,39.83764722116013
5.0,1735,0.0,0.0,0.0,0.0,105.0,0.450318205961788,724.7171270654536,POINT (-74.97645736245126 39.86787902158197),-74.97645736245126,39.86787902158197
3.0,1449,0.0,0.0,0.0,0.0,198.0,0.450318205961788,724.7171270654536,POINT (-74.97644702100412 39.89811066395158),-74.97644702100412,39.89811066395158
3.0,2075,0.0,0.0,0.0,0.0,194.0,0.450318205961788,724.7171270654536,POINT (-74.97643666393064 39.92834214823994),-74.97643666393064,39.92834214823994
4.0,2826,0.0,0.0,0.0,0.0,356.0,0.450318205961788,724.7171270654536,POINT (-74.97642629120449 39.958573474418195),-74.97642629120449,39.958573474418195
0.0,2034,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97641590279929 39.98880464245767),-74.97641590279929,39.98880464245767
0.0,77,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97640549868858 40.01903565232992),-74.97640549868858,40.01903565232992
0.0,263,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97626880388852 40.41202437481021),-74.97626880388852,40.41202437481021
0.0,70,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97624753417176 40.472481801514455),-74.97624753417176,40.472481801514455
0.0,49,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97623687512026 40.50271027698097),-74.97623687512026,40.50271027698097
0.0,100,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97622619990325 40.53293859382302),-74.97622619990325,40.53293859382302
0.0,120,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97621550849301 40.56316675201535),-74.97621550849301,40.56316675201535
0.0,171,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97620480086185 40.59339475153283),-74.97620480086185,40.59339475153283
0.0,284,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97619407698191 40.623622592350486),-74.97619407698191,40.623622592350486
0.0,85,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97618333682533 40.65385027444357),-74.97618333682533,40.65385027444357
0.0,49,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97617258036416 40.684077797787495),-74.97617258036416,40.684077797787495
0.0,172,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97616180757038 40.714305162357874),-74.97616180757038,40.714305162357874
1.0,258,0.0,0.0,16.0,16.0,16.0,0.450318205961788,724.7171270654536,POINT (-74.97615101841589 40.744532368130415),-74.97615101841589,40.744532368130415
1.0,406,0.0,0.0,48.0,48.0,48.0,0.450318205961788,724.7171270654536,POINT (-74.97614021287251 40.77475941508109),-74.97614021287251,40.77475941508109
0.0,51,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97612939091204 40.80498630318603),-74.97612939091204,40.80498630318603
0.0,170,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97611855250612 40.8352130324215),-74.97611855250612,40.8352130324215
0.0,64,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.9761076976264 40.86543960276401),-74.9761076976264,40.86543960276401
0.0,16,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97609682624446 40.89566601419022),-74.97609682624446,40.89566601419022
0.0,49,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97608593833174 40.9258922666769),-74.97608593833174,40.9258922666769
0.0,146,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97607503385963 40.956118360201096),-74.97607503385963,40.956118360201096
0.0,151,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97606411279952 40.986344294740015),-74.97606411279952,40.986344294740015
0.0,124,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.97605317512262 41.01657007027098),-74.97605317512262,41.01657007027098
0.0,198,0.0,0.0,0.0,0.0,0.0,0.450318205961788,724.7171270654536,POINT (-74.96542339045943 38.930617055934476),-74.96542339045943,38.930617055934476
