service_id,date,exception_type
we_holiday,20240101,1
we_holiday,20240115,1
we_holiday,20240219,1
we_holiday,20240527,1
we_holiday,20240704,1
we_holiday,20240902,1
we_holiday,20241128,1
we_holiday,20241129,1
we_holiday,20241225,1
we_holiday,20250101,1
we_holiday,20250120,1
we_holiday,20250217,1
we_holiday,20250526,1
we_holiday,20250704,1
we_holiday,20250901,1
we_holiday,20251127,1
we_holiday,20251128,1
we_holiday,20251225,1
